,id,title,original_language,overview,release_date,adult,genres_single,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
3681,449562,The Hustle,en,"Two female scam artists, one low rent and the other high class, compete to swindle a naïve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",2019-05-09,False,['Comedy'],qZniBGQRESLIfxw6GeZLZ2G1osa.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,21191,Sin Nombre,es,"Sayra, a Honduran teen, hungers for a better life. Her chance for one comes when she is reunited with her long-estranged father, who intends to emigrate to Mexico and then enter the United States. Sayra's life collides with a pair of Mexican gangmembers who have boarded the same American-bound train.",2009-03-20,False,['Drama'],dubZwiGWp6TwYNGYtyGEUC7XAin.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3683,207883,I'm in Love with a Church Girl,en,"Miles Montego has it all - cars, boats, good looks, mansion, money, women, but more importantly, he has a past.",2013-10-18,False,['Drama'],jgXsK9s2Nmy7T2A7Y4l7D0IMkz3.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3684,575264,Mission: Impossible - Dead Reckoning Part One,en,The seventh installment of the Mission: Impossible franchise.,2023-07-12,False,['Action'],pZCa8WgnP0AgVHsFjvuUDhcNjOJ.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,1071806,Hunger,th,A talented young street-food cook pushes herself to the limit after accepting an invitation to train under an infamous and ruthless chef.,2023-04-04,False,['Drama'],iZ3lhTFfK97pktBzEQTr7CDhssI.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3686,327833,Skin Trade,en,After his family is killed by a Serbian gangster with international interests. NYC detective Nick goes to S.E. Asia and teams up with a Thai detective to get revenge and destroy the syndicates human trafficking network.,2014-11-07,False,['Thriller'],dfXB4ZKQRINdrY3xXMyLUJrXQai.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3687,314,Catwoman,en,"A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas",2004-07-22,False,['Action'],pvnPgukFyEKgCzyOxyLiwyZ8T1C.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,370964,I Am Dragon,ru,"In the midst of the wedding princess Miroslava is kidnapped by a dragon and carried away into his castle on the remote island. Mira left everything behind in the past - family, friends and groom. Now the only things she had were a stone cage and a mysterious young man named Arman ... but who is he and what is he doing on that island? Miroslava will know the truth too late: loving a dragon will reveal the bitter truth - love is scary.",2015-12-03,False,['Fantasy'],hbrsGRFwlnpy86GJTz5PgcvAGdO.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3689,9972,Lock Up,en,"Frank Leone is nearing the end of his prison term for a relatively minor crime. Just before he is paroled, however, Warden Drumgoole takes charge. Drumgoole was assigned to a hell-hole prison after his administration was publicly humiliated by Leone, and has now arrived on the scene to ensure that Leone never sees the light of day.",1989-08-04,False,['Action'],WihoHaU9yvhhdoSqDAhiIlNN8g.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,652575,Young Sister-in-Law 5,ko,"Tae-soo is getting ready for a job in a single room that isn't soundproof and ends up calling his university senior, Woo-seong. Woo-seong recently hit the jackpot with stocks and is running a share-house near Seoul. Tae-soo explains his situation to Woo-seong and Woo-seong welcomes him to his home. When he arrives, he sees a naked woman and mistakes Bong-soon for his senior's wife...",2019-11-20,False,['Romance'],s0oqO9nuNQKti6PRnNBKWvgslra.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3691,38321,Priest,en,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",2011-05-05,False,['Horror'],btNni3pWy3LTmckilBPxs3r8zDP.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3692,760099,Living,en,"London, 1953. Mr. Williams, a veteran civil servant, is an important cog within the city's bureaucracy as it struggles to rebuild in the aftermath of World War II. Buried under paperwork at the office and lonely at home, his life has long felt empty and meaningless. Then a devastating medical diagnosis forces him to take stock, and to try and grasp some fulfilment before it passes permanently beyond reach.",2022-11-04,False,['Drama'],ftUdaxguhUoPAtwTkSLNglAaqfd.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3693,277355,Everly,en,"After she betrays a powerful mob boss, a woman matches wits and weaponry with a legion of killers who are out to collect the bounty on the heads of her and her family.",2014-09-20,False,['Thriller'],2As9fPVTZ1jF6uaTweiVw1RRFDD.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3694,60308,Moneyball,en,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",2011-09-23,False,['Drama'],4yIQq1e6iOcaZ5rLDG3lZBP3j7a.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3695,4255,The Party at Kitty and Stud's,en,"Kitty and Stud are lovers. They enjoy a robust sex-life, which includes fellatio and light S&M, specifically, Stud belt-whipping Kitty. Three women come over for a party and Stud services them, one after the other.",1970-02-10,False,['Comedy'],5F7I0QewdxrE6632PybXMChbPcz.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3696,63207,Intruders,en,"Though no one can see him, Hollow Face lurks in the corners, desperately desiring love but only knowing how to spread fear and hate. He creeps into the life of John Farrow after Farrow’s beloved 13-year-old daughter Mia is assaulted in their home. The line between the real and the imaginary blurs as fissures start to open within the family unit. It seems that no security measure can keep Hollow Face out.",2011-09-12,False,['Thriller'],erGjRCwzKOGHxJ32fR5ObGYtBBK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3697,157547,Oculus,en,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,2013-09-08,False,['Horror'],yCzR1yKRLiJyTDLgY1ppazXEmdE.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3698,16985,Legally Blondes,en,"Moving from England to California, the youngest cousins of Elle Woods must defend themselves when their schools reigning forces turn on the girls and try to frame them for a crime.",2009-04-28,False,['Comedy'],wZnEw0avASZwBWcJo5F1pdJnmO2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,530382,In the Shadow of the Moon,en,"In 1988, Philadelphia police officer Thomas ""Locke"" Lockhart, hungry to become a detective, begins tracking a serial killer whose crimes defy scientific explanation. When the killer mysteriously resurfaces nine years later, Locke's obsession with finding the truth threatens to destroy his career, his family, and possibly his sanity.",2019-09-27,False,['Science Fiction'],5DSVYlKwEzGBxTkS95L73c3oxLs.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3700,362585,Kizumonogatari Part 3: Reiketsu,ja,"With help from Meme Oshino, the apparition specialist, Koyomi defeats the three powerful vampire hunters: Dramaturgy, Episode and Guillotinecutter. Koyomi takes back all the limbs of Kiss-shot Acerola-orion Heart-under-blade in order to become a human again.",2017-01-06,False,['Animation'],rfKHhHvSwyCv59Ow6wuGX67RkXR.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,805,Rosemary's Baby,en,"A young couple, Rosemary and Guy, moves into an infamous New York apartment building, known by frightening legends and mysterious events, with the purpose of starting a family.",1968-06-12,False,['Drama'],s8pdaHjxNPLXIA1WjSTWm00RJTz.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3702,10982,Hoodwinked!,en,"Little Red Riding Hood: A classic story, but there's more to every tale than meets the eye. Before you judge a book by its cover, you've got to flip through the pages. In the re-telling of this classic fable, the story begins at the end of the tale and winds its way back. Chief Grizzly and Detective Bill Stork investigate a domestic disturbance at Granny's cottage, involving a karate-kicking Red Riding Hood, a sarcastic wolf and an oafish Woodsman.",2005-12-16,False,['Animation'],tjuMvHg7NJmE9hqKD3p86kW2Jvk.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3703,2310,Beowulf,en,"A 6th-century Scandinavian warrior named Beowulf embarks on a mission to slay the man-like ogre, Grendel.",2007-11-05,False,['Adventure'],iRGPYzbmDgmk7mBLwtq52AtGhS4.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,361292,Suspiria,en,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",2018-10-11,False,['Fantasy'],dzWTnkert9EoiPWldWJ15dnfAFl.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3705,277547,Playing It Cool,en,A young man meets and instantly falls in love with an engaged woman.,2014-09-26,False,['Comedy'],96htqghZlKctNJqDLo2DuC9PEap.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,13649,High School Musical 2,en,"The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy, Gabriella, Chad, and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known, will he give up the Wildcats and Gabriella to rise to the top?",2007-08-17,False,['Comedy'],la2kiVWDm2vuB4APZDgCCmuBh4K.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,388,Inside Man,en,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",2006-03-17,False,['Crime'],5ljZJLpQj8s3iSk3LylnFDyDoIK.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3708,6957,The 40 Year Old Virgin,en,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",2005-08-11,False,['Comedy'],mVeoqL37gzhMXQVpONi9DGOQ3tZ.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3709,2614,Innerspace,en,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",1987-06-30,False,['Action'],A4azclZQjqeQxXvcok3rdUmuq8a.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,11171,Mysterious Skin,en,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",2005-03-30,False,['Drama'],cpn8XZQsV74djMC1FNABB2QYdUY.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3711,1012404,Sword Art Online: Extra Edition,ja,Kirito and some of his new friends look back at the events of season one. Kirito recalls his defining moments while Suguha learns to swim with the help of Asuna and other girls who fought alongside Kirito.,2013-12-31,False,['Animation'],nWr2GUTKRR4d8aCApF93OzBfq3e.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,150202,The Haunting in Connecticut 2: Ghosts of Georgia,en,"A young family moves into a historic home in Georgia, only to learn they are not the house's only inhabitants. Soon they find themselves in the presence of a secret rising from underground and threatening to bring down anyone in its path.",2013-02-01,False,['Horror'],af6YNKYQsX76RSNHh3X4k2OcoQC.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3713,845404,Tyler Perry's A Madea Homecoming,en,Madea's back - hallelujer! And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration.,2022-02-25,False,['Comedy'],lOGPhJ5hrvcRFernsAfuwdiqwur.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3714,458423,Mamma Mia! Here We Go Again,en,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",2018-07-09,False,['Comedy'],aWicerX4Y7n7tUwRAVHsVcBBpj2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3715,18126,Hannah Montana: The Movie,en,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet niblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana.",2009-04-10,False,['Comedy'],8pwbnmvshHj2yYPYlyJ8K8Yzecy.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,571,The Birds,en,"Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.",1963-03-28,False,['Horror'],z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3717,535292,21 Bridges,en,"An embattled NYPD detective, is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy. As the night unfolds, lines become blurred on who he is pursuing, and who is in pursuit of him.",2019-10-24,False,['Crime'],b40ApfKDPoJYbWepUs7f09Y3fD.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,10423,Dragon: The Bruce Lee Story,en,"This film is a glimpse into the life, love and the unconquerable spirit of the legendary Bruce Lee. From a childhood of rigorous martial arts training, Lee realizes his dream of opening his own kung-fu school in America. Before long, he is discovered by a Hollywood producer and begins a meteoric rise to fame and an all too short reign as one the most charismatic action heroes in cinema history.",1993-05-07,False,['Drama'],lxhsdC8wuGgQf0gKCt8wyHHxGcQ.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3719,1391,Y Tu Mamá También,es,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",2001-06-08,False,['Drama'],izw41PkE8y891yraO6fN1tCNmOG.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3720,420814,Christopher Robin,en,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now it’s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",2018-08-02,False,['Adventure'],i6Ytex4d3CdfIKJFxB5v5vh24vb.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,884,Crash,en,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",1996-07-17,False,['Drama'],gpai5oUFyFGLHOCsYTvVMqlbY7A.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3722,405817,Young Mother: The Original,ko,"I had a dream...sleeping with you and Hwa-yeong.  Jin-goo and Joo-hee were happy until one day their daughter Hwa-yeong, who had eloped with another man, came home. Hwa-yeong and Jin-goo were a couple at school and she had gotten pregnant. So things took place quickly and they got to live with Hwa-yeong's mother Joo-hee. However, when Hwa-yeong found out she wasn't pregnant, hit it off with another man and left the house. Jin-goo and Joo-hee had fallen in love while she was gone. Hwa-yeong had broken up with her other man and came home. However, she finds it weird that Jin-goo is still at her mother's house. Jin-goo and Joo-hee put out all sorts of lies to hide the truth from Hwa-yeong.",2016-06-23,False,['Drama'],zUR661hBxr5YxPKJoYllqpI8Qh8.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3723,186,Lucky Number Slevin,en,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma.",2006-02-24,False,['Drama'],x21s3p5wPww534nYj1cWakTcqz4.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3724,14849,Dead Like Me: Life After Death,en,"When George and her colleagues get a new boss whose focus is on moving souls quickly and enjoying life without consequences, the team begins to break the strict reaper rules. While her friends fall victim to their desires for money, success, and fame, George breaks another rule by revealing her true identity to her living family.",2009-02-17,False,['Drama'],Ar7uTVlawrZRmLad0TrgkhxsTGP.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3725,76544,Man of Tai Chi,en,"In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",2013-07-04,False,['Action'],wnuT1D0fsFu7chFLtcQqwPBaBVg.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3726,18011,Leprechaun in the Hood,en,"When Butch, Postmaster P, and Stray Bullet loot the local hip-hop mogul's studio to fund their demo album, the threesome unwittingly ends up with the secret of Mack Daddy's success: a magical flute. Their gigs instantly turn golden but a blood-thristy Leprechaun and an angry Mack Daddy are hot on their trail, leaving a wake of destruction tainted by politically incorrect limericks.",2000-03-28,False,['Horror'],lCRwtuxnJWkZ04gwtfYF9h1GUkl.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3727,1087600,Giving Hope: The Ni'cola Mitchell Story,en,"The story of Ni'cola Mitchell, a victim of unspeakable sexual violence who grew up to be a best-selling author and inspirational speaker, founding an organization dedicated to saving at risk girls from abuse and exploitation.",2023-04-09,False,['Drama'],fVOTe4QeDBRALwtfsUY3aDyaeLY.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3728,829,Chinatown,en,"Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",1974-06-20,False,['Crime'],mQJz8J4naOA7RmCtypTPjgXZIMY.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,500006,Utøya: July 22,no,"The movie tells the story about a girl who has to hide and survive from a right wing terrorist while looking for her little sister during the terrorist attacks in Norway on the island Utøya, July 22nd.",2018-03-09,False,['History'],bpa91Opnvl4XxUCycyNGvhwRWqC.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3730,393457,Fences,en,"In 1950s Pittsburgh, a frustrated African-American father struggles with the constraints of poverty, racism, and his own inner demons as he tries to raise a family.",2016-12-16,False,['Drama'],35N1U1qnFLDgWD2gcNgEKHtCBxV.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3731,48266,Ma mère,fr,"After his father's death, a young man is introduced to a world of hedonism and depravity by his amoral mother.",2004-05-19,False,['Drama'],uYWyC1jjcEkjR3aKFZ4ruNWM1io.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3732,77495,Sleep Tight,es,"César, an unhappy concierge, maintains a peculiar relationship with the very diverse inhabitants of the upper-class apartment building where he works in Barcelona.",2011-10-14,False,['Thriller'],i44Mr6t3reXt7z28OMCPZTllRfr.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3733,655322,On the Come Up,en,"Bri, a young rapper and the daughter of an underground hip hop legend who died just before making it big. Her father’s legend makes him a hard act to follow, but between Bri being bullied and watching her mother struggle after losing her job, she pours out her frustration into songs that become big viral hits.",2022-09-23,False,['Drama'],aOdvk6ubnx091Oprr6qjJ7OtZ8e.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3734,8413,Event Horizon,en,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously 7 years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors, and that the horrors that befell the Event Horizon's previous journey are still present.",1997-08-15,False,['Horror'],6b5Kux470PpQkgBdRqE9WtUpYfE.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3735,681,Diamonds Are Forever,en,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who's guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.,1971-12-14,False,['Adventure'],tOrCHtj4uUOt5p57F3SUwWbsQiE.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,26973,Pretty Baby,en,"Hattie, a New Orleans prostitute, meets a photographer named Bellocq at her brothel one night and, after he photographs her, he befriends her 12-year-old daughter, Violet. When Violet is brought on as a working girl by her mother's madam and Hattie skips town to get married, Violet quickly loses her innocence and focuses on reuniting with Bellocq. But a life with Bellocq is compromised for Violet after her mother returns to town.",1978-04-05,False,['Drama'],fn3bbYQAt81sWXbhvCZCdoa4ggi.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3737,39057,Pokémon: Arceus and the Jewel of Life,ja,"When the creator of the world, Arceus, comes to pass judgement on humanity for the theft of the legendary Jewel of Life, Ash and his friends are sent back in time to possibly reverse the events that led to Arceus' vendetta.",2009-07-18,False,['Family'],u5dybbTyhgJ3Trof4QZvfN5UoOP.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3738,31642,Heaven & Earth,en,"Le Ly lives in a small Vietnamese village whose serenity is shattered when war breaks out. Caught between the Viet Cong and the South Vietnamese army, the village is all but destroyed. After being both brutalized and raped, Le Ly resolves to flee. She leaves for the city, surviving desperate situations, but surviving nonetheless. Eventually she meets a U.S. Marine named Steve Butler who treats her kindly and tells her he would like to be married -- maybe to her.",1993-12-24,False,['History'],hvvR7Yf743pc2E2F1VJ2dfZl7OZ.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3739,2447,The Nativity Story,en,"Mary and Joseph make the hard journey to Bethlehem for a blessed event in this retelling of the Nativity story. This meticulously researched and visually lush adaptation of the biblical tale follows the pair on their arduous path to their arrival in a small village, where they find shelter in a quiet manger and Jesus is born.",2006-11-30,False,['Drama'],yt1rW7bqiuEWmTJrrojUNVtStKu.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3740,682254,Scooby-Doo! The Sword and the Scoob,en,"An evil sorceress transports the gang back to the age of chivalrous knights, spell-casting wizards, and fire-breathing dragons.",2021-02-24,False,['Animation'],sCoG0ibohbPrnyomtzegSuBL40L.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,200,Star Trek: Insurrection,en,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",1998-12-11,False,['Science Fiction'],xQCMAHeg5M9HpDIqanYbWdr4brB.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3742,24831,Piranha,en,"When flesh-eating piranhas are accidently released into a summer resort's rivers, the guests become their next meal.",1978-08-03,False,['Horror'],uRUSWTYMYo9fHRkUjcpD0yPvxzV.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3743,13474,P2,en,A businesswoman finds herself locked with a unhinged security guard in a parking garage after getting stuck working late on Christmas Eve.,2007-11-09,False,['Horror'],3mTtQSKoFNyvhbcqBUJl8tPRqMz.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3744,886755,The Substitute,es,"Lucio, a prestigious university professor, takes the position of substitute teacher at a high school in the suburbs of Buenos Aires, where he grew up. Through tales, novels and poetry, he tries to distract his class from the harsh reality of their everyday lives. But soon, he must step out of his professional duties when Dilan, one of his students, is threatened by a local drug kingpin.",2022-10-20,False,['Drama'],iy1Q3aT2URQWhX1YeEB243FHizV.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3745,582913,The Room,en,"Kate and Matt discover that a part of their house can grant wishes. In the wake of two miscarriages, what they want most is a child.",2019-09-12,False,['Horror'],bWyQwZziHh1DK9F59eqahZD8Upc.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3746,9506,Anger Management,en,"After a small misunderstanding aboard an airplane escalates out of control, timid businessman Dave Buznik is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell. But when Buddy steps up his aggressive treatment by moving in, Dave goes from mild to wild as the unorthodox treatment wreaks havoc with his life.",2003-04-11,False,['Comedy'],ezitJY9RTk3ReXc1nWhXjmU9cz0.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3747,531428,Portrait of a Lady on Fire,fr,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",2019-06-17,False,['Drama'],2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3748,55,Amores Perros,es,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",2000-06-16,False,['Drama'],vV4vlD4ool5JSsS1rB82qjCF6z8.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3749,324542,Sleepless,en,"Undercover Las Vegas police officer Vincent Downs, who has got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters get T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (whom they got), evade an internal affairs investigation and bring the kidnappers to justice.",2017-01-12,False,['Action'],9WkUSY33MDPGmz0vtzbsfaxTHVa.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,8077,Alien³,en,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",1992-05-22,False,['Science Fiction'],hlabk6APJUeihZDaSD9N6iI0f4g.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3751,11906,Suspiria,it,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,1977-02-01,False,['Horror'],5ya8jTbNZTrCFUx9OwpNBjCivXY.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
