,id,title,original_language,overview,release_date,adult,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
3827,11037,Iron Eagle,en,"When Doug's father, an Air Force Pilot, is shot down by MiGs belonging to a radical Middle Eastern state, no one seems able to get him out. Doug finds Chappy, an Air Force Colonel who is intrigued by the idea of sending in two fighters piloted by himself and Doug to rescue Doug's father after bombing the MiG base.",1986-01-17,False,saT7AqyIAMukqlID9trxEbBKmUn.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,758769,Unwelcome,en,"Londoners Maya and Jamie escape their urban nightmare to the tranquility of rural Ireland only to discover malevolent, murderous goblins lurking in the gnarled, ancient wood at the foot of their new garden. When heavily pregnant Maya’s relationship with a local family turns sour, who – or what – will come to her rescue and what extremes will she go to to protect her unborn child?",2023-01-27,False,88bGObx8YKLQDOOhcrBHHzXpiAv.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3829,14001,Dead Silence,en,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",2007-03-16,False,jovXaCasPvShaQbN8VgS9QkAmo3.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3830,456740,Hellboy,en,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",2019-04-10,False,bk8LyaMqUtaQ9hUShuvFznQYQKR.jpg,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3831,5252,Ardor,ko,"In revenge for her husband's infidelity, a young beautiful housewife, Mi-heun, starts an affair with an attractive young doctor, In-gyu. Despite her husband's efforts to regain her love and the disapproval by the conservative little town, Mi-huen gradually finds happiness and satisfaction in the affair and decides to turn her back on her quiet life.",2002-11-08,False,588GytbVn4e5rEl7t3PvQWZp16M.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3832,16791,Five Children and It,en,"A Psammead is 'It', an ancient, irritable, ugly sand fairy, which five children find one day in a gravel pit. As a reward for finding him, It grants the children one wish a day, the results of which will last until sunset.",2004-10-15,False,qjRlksMO0bDgWVMXqViSj1SNY2r.jpg,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3833,10681,WALL·E,en,"WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.",2008-06-22,False,hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3834,84188,Compliance,en,"On a particularly busy day at a suburban Ohio fast food restaurant, manager Sandra receives a phone call from a police officer saying that an employee has stolen money from a customer.",2012-08-23,False,bLdu28fr9txYlHLmEOyGplDT3nH.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3835,1039627,L.O.L. Surprise! Winter Fashion Show,en,The collection with which Neonlicious was to make her debut mysteriously disappears. Now you have to use all your creativity and improvise new designs for the big parade!,2022-10-24,False,ik65OsEXbik1I0Di7SX9Sqv04e9.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,934433,Scream VI,en,"Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.",2023-03-08,False,aePBN8ffLCHoUXp8lkA5P29CXdx.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3837,64635,Total Recall,en,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",2012-08-02,False,fucmGeZYM4yzqJUnDTc4pKQNCej.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3838,736759,Making The Witcher,en,"Journey into the extraordinary world of ""The Witcher"" — from casting the roles to Jaskier's catchy song — in this behind-the-scenes look at the series. Go behind the monsters, the ballads and every bit of magic that went into bringing The Witcher's Continent to life.",2020-08-26,False,zYnwBAUPQn5WmurROH1ravCC6Wp.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,480157,House of the Witch,en,"A group of high-school kids set out to play a Halloween prank at an abandoned house, but once they enter they become victims of a demonic witch who has set her wrath upon them.",2017-10-07,False,cg6xjZOnGsYYqC7SH3o8oJV9Vr1.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3840,202575,The House of Magic,en,"Thunder, an abandoned young cat seeking shelter from a storm, stumbles into the strangest house imaginable, owned by an old magician and inhabited by a dazzling array of automatons and gizmos. Not everyone welcomes the new addition to the troupe as Jack Rabbit and Maggie Mouse plot to evict Thunder. The situation gets worse when the magician lands in hospital and his scheming nephew sees his chance to cash in by selling the mansion. Our young hero is determined to earn his place and so he enlists the help of some wacky magician's assistants to protect his magical new home.",2013-12-24,False,3R13g2XgblynIrQGF8geFZJPNvR.jpg,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3841,26655,Like Mike 2: Streetball,en,Another young boy with 'hoop dreams' finds an old pair of Michael Jordan's sneakers and can suddenly play ball like the greatest player in the world.,2006-05-15,False,fLeu6AQJHzG8sen2pja4qqceoij.jpg,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3842,46581,Immoral Tales,fr,"Four erotic tales from in various historical eras. The first, 'The Tide', is set in the present day, and concerns a student and his young female cousin stranded on the beach by the tide, secluded from prying eyes. 'Therese Philosophe' is set in the nineteenth century, and concerns a girl being locked in her bedroom, where she contemplates the erotic potential of the objects contained within it. 'Erzsebet Bathory' is a portrait of the sixteenth-century countess who allegedly bathed in the blood of virgins, while 'Lucrezia Borgia' concerns an incestuous fifteenth-century orgy involving Lucrezia, her brother, and her father the Pope.",1973-11-01,False,dFPQD3e5uonv7bKTYsi7TqtKxYx.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3843,33518,Alligator,en,"A baby alligator is flushed down a toilet and survives by eating discarded lab animals that have been injected with growth hormones. The now gigantic animal escapes the city sewers and goes on a rampage, pursued by a cop and a big-game hunter.",1980-07-02,False,bWANAIIeNPzwEmrYUvZFECTbBX6.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3844,540871,Leal,es,Former Colonel Fernandez is appointed Minister of the National Anti-Drug Agency (SENAD) and purges the special forces to fight the first of many battles against drug trafficking on the border of Paraguay and Argentina.,2018-08-02,False,5AhtbvxwpQD80UuAUuZ3WnUHsre.jpg,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3845,37280,Crayon Shin-chan: Storm-invoking Passion! The Adult Empire Strikes Back,ja,Shin-chan must rescue the adults of Kasukabe when they mysteriously abandon their responsibilities to relive their youth at the new 20th-century expo.,2001-04-21,False,sXtkex22LE9vodb0MmXaSKQBisj.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,347548,Containment,en,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,2015-07-09,False,jMyudM6LM9VfIsR8ZRghlSpAdfv.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3847,45189,Sube y Baja,es,It is the story of a sportsman who is a little bit dumber than most people but nevertheless he succeeds in getting a job at a sports article saler's. Having this job is the beginning of a lot of funny problems he causes due to his dumbness.,1959-01-01,False,a1fCdcqwJ15lqkcysYfV3Wn5DKu.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,9947,Elektra,en,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",2005-01-13,False,9Azi1GBNj3gPPwmQWAMcATg7JOl.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3849,34583,The Final,en,A group of high school outcasts get revenge on the students that torment them.,2010-01-28,False,3jPSvaW9veHVeaEll9DH7eoJ634.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3850,478820,The Emperor of Paris,fr,"Paris, France, early 19th century. The legendary convict François Vidocq lives in disguise trying to escape from a tragic past that torments him. When, after an unfortunate event, he crosses paths with the police chief, he makes a bold decision that will turn the ruthless mastermind of the Parisian underworld against him.",2018-12-19,False,7mZBfj3dFIzQgMVfkDwi9u4JBxI.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3851,503,Poseidon,en,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",2006-05-10,False,cCx2Ead8KoZhHofsAAr7tyrjfDo.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3852,425336,Loving Pablo,es,The film chronicles the rise and fall of the world's most feared drug lord Pablo Escobar and his volatile love affair with Colombia's most famous journalist Virginia Vallejo throughout a reign of terror that tore a country apart.,2017-10-12,False,aV3kKzTCycGfZc5Lh29Tk6avKPL.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3853,859860,Catch the Bullet,en,"U.S. marshal Britt MacMasters returns from a mission to find his father wounded and his son kidnapped by the outlaw Jed Blake. Hot on their trail, Britt forms a posse with a gunslinging deputy and a stoic Pawnee tracker. But Jed and Britt tread dangerously close to the Red Desert’s Sioux territory.",2021-09-10,False,7PoomidF9HlMKXcAyOJ87lGkhSp.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3854,571384,Come Play,en,"A lonely young boy feels different from everyone else. Desperate for a friend, he seeks solace and refuge in his ever-present cell phone and tablet. When a mysterious creature uses the boy’s devices against him to break into our world, his parents must fight to save their son from the monster beyond the screen.",2020-10-28,False,9jy9OzZi0Oy8Hdv603QWujbfCwx.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3855,972048,Matando el tiempo,es,"Sonia wanders around the gloomy mansion where she lives, obsessed with unraveling a dark hidden secret. Her past, her fears, her desire and her terrible nightmares have created a deadly web in which she is trapped, taking her away the little sanity she had left. Sometimes killing time is not such a harmless thing.",2022-11-30,False,iELu4oTlmDWktHcmysfVInbsrVC.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3856,9604,Red Heat,en,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,1988-06-17,False,AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,3293,Pirates of Silicon Valley,en,"The story about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Inc. and Microsoft Corporation.",1999-05-10,False,t7uUOD2Ov2CM9PYYOEggL7hef15.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3858,9600,Big Momma's House,en,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",2000-05-31,False,5YoSFqpTz5qIxsX61CPMGKONQIY.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,844547,Taurus,en,"A rising but troubled musician searches for the inspiration to record one last song, pushing himself deep into the void.",2022-11-18,False,bWH1s160oYX1vybg3zPnL4ygMpw.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3860,49018,Insidious,en,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",2010-09-13,False,tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3861,311,Once Upon a Time in America,en,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",1984-05-23,False,i0enkzsL5dPeneWnjl1fCWm6L7k.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3862,9642,Asterix and the Vikings,fr,"Asterix and Obelix have been given a tough mission: Transform the chief's lazy nephew Justforkix into a warrior. When the Vikings abduct him and bring him back to their homeland, Asterix and Obelix must travel to Norway to rescue Justforkix.",2006-04-05,False,fer4QcdkxKpVVaZhwKaaS9dmLh9.jpg,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3863,606,Out of Africa,en,"Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937.",1985-12-20,False,3ao9wNPTdpFDWVMyqDZGZnSGpz5.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3864,54138,Star Trek Into Darkness,en,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",2013-05-05,False,7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3865,336882,The Wave,no,"Although theorised, no one is really ready when a mountain pass above the scenic and narrow Geiranger fjord in Norway collapses and creates a tsunami over 300 feet high. A geologist is one of those caught in the middle of it.",2015-08-28,False,owXnF1pVtnWFRMdi7mubaUXWvFK.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3866,53182,300: Rise of an Empire,en,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",2014-03-05,False,aOg92xVWjBRmALsHCJsz2lWnmsG.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3867,8839,Casper,en,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",1995-05-26,False,f8EuycdmuqMjlxFPm7awNJ9gLO8.jpg,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3868,788045,My Best Friend Anne Frank,nl,"Based on the real-life friendship between Anne Frank and Hannah Goslar, from Nazi-occupied Amsterdam to their harrowing reunion in a concentration camp.",2021-10-07,False,6codIHEKVYwbQ9Ey6CNoqWA9yxD.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3869,60672,Crimson Rivers II: Angels of the Apocalypse,fr,"No one is safe when seemingly random killings emerge as a deadly pattern intended to usher in the end of the world.  A murder victim with the same DNA as Christ. A serial killer mimicking the deaths of the 12 Apostles. Inspector Niemans and a young, rebellious detective team up with a beautiful expert in religion to crack the case before their elusive suspect completes the cycle of terror, paving the way to an even bigger bloody catastrophe.",2004-02-18,False,hvQZKLVzW3cYfR5bjgGTGZuCuHs.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3870,11257,A Room with a View,en,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?",1985-12-13,False,5xRAqywVo6tNUNQbAESGVP930la.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3871,5968,The Woman in Red,en,"When a happily married family man, who would never consider an affair, meets a beautiful woman in red, he is totally infatuated and desperate to make her acquaintance. However, as he tries out various schemes to sneak out to meet her, he realizes that adultery is not quite as easy as it looks.",1984-08-15,False,4cBhKj5wVEyJdXwZfxHB1E4P749.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3872,340027,Brain on Fire,en,"Susannah Cahalan, an up-and-coming journalist at the New York Post becomes plagued by voices in her head and seizures, causing a rapid descent into insanity.",2017-02-22,False,kEwI53HNDO0ajSUWh4HSsGrlF6l.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,1631,A Real Young Girl,fr,"Bored and restless, Alice spends much of her time lusting after Jim, a local sawmill worker. When not lusting after him, Alice fills the hours with such pursuits as writing her name on a mirror with vaginal secretions and wandering the fields with her underwear around her ankles. And, in true teenaged tradition, she spends a lot of time writing in her diary.",1976-01-01,False,kuSYd4AGcfydRtkcVLqas0zLtql.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3874,581392,Peninsula,ko,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,2020-07-15,False,eeqvAzCccAZOhU3RfbvHB3s44S6.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3875,11114,Pete's Dragon,en,"Pete, a young orphan, runs away to a Maine fishing town with his best friend a lovable, sometimes invisible dragon named Elliott! When they are taken in by a kind lighthouse keeper, Nora, and her father, Elliott's prank playing lands them in big trouble. Then, when crooked salesmen try to capture Elliott for their own gain, Pete must attempt a daring rescue.",1977-11-03,False,3cJf6kG5x0Qvk0YSXBREpdpTO6Q.jpg,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3876,336560,Lake Placid vs. Anaconda,en,A giant alligator goes head to head with a giant Anaconda. The town sheriff must find a way to destroy the two monsters before they kill the whole town.,2015-04-25,False,vWTTolhnR1yW7z1YAIC5vrTn4s8.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3877,11687,The Visitors,fr,"This outrageous time-travel comedy follows the misadventures of a wacky medieval knight (Jean Reno) and his faithful servant when they are accidentally transported to contemporary times by a senile sorcerer. Mayhem rules as these 12th-century visitors try adapting to the wildly confusing modern world. To avoid being stuck here for good, however, they soon begin an all-out cosmic assault on their former castle -- now a luxury hotel -- in their quest to return to the past.",1993-01-27,False,hPCq0buG5PaXgKjzT2ktjrjlpbj.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3878,9398,Zoolander,en,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere.",2001-09-28,False,7J0ny1bbWO1II7KMquzE7iB3rP8.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,399360,Alpha,en,"In the prehistoric past, Keda, a young and inexperienced hunter, struggles to return home after being separated from his tribe when bison hunting goes awry. On his way back he will find an unexpected ally.",2018-08-17,False,afdZAIcAQscziqVtsEoh2PwsYTW.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3880,874705,Ash & Dust,en,The film is set in a small town where two modest couples find themselves caught up in a game of life & death with a vicious gang after the discovery of a mysterious box buried long ago.,2022-03-11,False,rCGirSx2C7phjwHoaiqihnGx63p.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3881,9289,The Longest Day,en,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""",1962-09-25,False,5zmvEofdIlgXrQl9A7e5IOzlnFU.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3882,729097,Young Mother 5,ko,"Ji-suk, a wealthy mother, wants to send her son, Se-hyuk, to the medical school. While looking for a competent private education coordination, Although it succeeded in recruiting a high-ranking entrance exam coordinator,'Starring', which only a few elite students selected. After hearing the rumors,'Namjae,' the father of Euntae, a high school examinee next door, hears rumors and comes to contact the main character. Like this, the parents of Se-hyeok and Eun-tae's neighbors 'Starring', who was in a difficult situation after entering a strange competition Eventually, I would share the day of the week to go to both houses to teach Se-hyuk and Eun-tae. Although they will agree with the two families, Eun Tae, who is a senior high school student, is in medical school. Not interested and only busy with high school girlfriends Se-hyuk starts talking to a beautiful tutor, starring than the entrance exam.",2020-04-03,False,ggvBofagO3rEs7bki3EqrNhBzNv.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3883,591273,Fear Street: 1994,en,"After a series of brutal slayings, a teen and her friends take on an evil force that's plagued their notorious town for centuries.",2021-06-28,False,9J9Wy39ZjrVmfk7yMkulpcI5sy0.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3884,949977,X-Deal 2,tl,"In an island, a young couple, Emily and Peter, offers a sex swap with fellow guest Olivia, a hot lesbian. What starts as a mutually-beneficial deal turns rough and tumble when Peter demands more than what he bargained for.",2022-03-25,False,gisJ4zQOIpln4I65DxqG01lwDbY.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3885,16869,Inglourious Basterds,en,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",2009-08-19,False,7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3886,357411,Harmony,ja,"Set in a future world. Japan has created a great medical technology that controls ethics, health, and social interaction to create a perfect world. Three young girls attempt to stand up to this by committing suicide, but it doesn't work. Years later, Tuan, one of the girls who attempted suicide must prevent a crisis that threatens this ""perfect"" world.",2015-11-13,False,8UbCB4riPmrMxANyR3Zhd1176Nc.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3887,21453,Wicked City,ja,"A peace treaty between the Earth and the Black World, a parallel universe of demons, is coming to an end. Two cops, Taki, a human male, and Maki, a female demon, are assigned to protect a diplomat who will help secure another treaty. A radical group of demons from the Black World are out to assassinate the diplomat and prevent the treaty; only the bond that forms between the two cops can save the Earth from destruction.",1987-04-19,False,r49czK246cecAAdPiwDe408iGkP.jpg,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3888,836009,Against the Ice,en,"In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland.",2022-02-10,False,6FSGYvPEhIx3ThOikGqHmKxeyNN.jpg,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3889,107985,The World's End,en,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,2013-07-18,False,kpglnOBYmKn0AkkWDzGxzKHDbds.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3890,1024627,The System,en,"When a young soldier, newly returned from war, gets caught up in a drug bust, he is recruited by the authorities to go undercover in a notoriously dangerous prison in order to figure out what is really going on.",2022-10-28,False,5v3grtPk3QSdjDP8ggpylA3hgIy.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3891,858,Sleepless in Seattle,en,"When Sam Baldwin's wife dies, he is left to bring up his eight-year-old son Jonah alone, and decides to move to Seattle to make a new start. On Christmas Eve, Jonah rings a radio phone-in with his Christmas wish to find a new wife for his dad. Meanwhile in Baltimore, journalist Annie Reed, who is having doubts about her own relationship, is listening in.",1993-06-24,False,iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3892,259910,Marvel Studios: Assembling a Universe,en,"A look at the story behind Marvel Studios and the Marvel Cinematic Universe, featuring interviews and behind-the-scenes footage from all of the Marvel films, the Marvel One-Shots and ""Marvel's Agents of S.H.I.E.L.D.""",2014-03-18,False,41Ke02UzYoPsiTc3YbomPGiQKMl.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3893,80410,In the Name of the King 2: Two Worlds,en,"Granger, an ex-Special Forces soldier gets thrown back to medieval times to fulfill an ancient prophecy. Venturing through the now war torn Kingdom of Ehb, he teams up with an unlikely band of allies with the goal of slaying the leader of the ""Dark Ones"". Fighting against all odds, they must free the land from the grasp of the evil tyrant Raven and save the world.",2011-11-03,False,kM9hjeGLtPZi9ExuBVwIFYrQbx0.jpg,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3894,44728,One Piece: Curse of the Sacred Sword,ja,"The Straw Hat Pirates landed at Asuka Island, home of the most valuable sword in the world: The Seven Star Sword. Which was said to curse anyone who takes it in possession. When they got back to the Going Merry, they discovered that Zoro is missing from his guard duty. Before they could plan out a search party to relocate him. Luffy and friends escape from the port as Marines were on their tail. They found a new place to dock, which is near a village. Whose job is to keep the Seven Star Sword sealed. Soon it was attacked by the Marines, and among them is Zoro. Luffy and the others don't know why he's helping out the Marines. But it all comes to conclusion when Luffy encounters Saga: Zoro's childhood friend from Swordsman training.",2004-03-06,False,h5gbvY5DFAxah8l0JalpmV2qLcM.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,854535,The Legacy of Chucky,en,"A celebration of the 30+ year legacy of the Child’s Play franchise and iconic character, Chucky, with never-before-seen interviews with franchise creator and actors.",2021-07-25,False,xDUsJtuTuwmBeQPAiYqLD490sSF.jpg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3896,1051909,Reno 911!: It's a Wonderful Heist,en,"It’s Holiday Season in Reno, and Lieutenant Dangle wishes he’d never been born. With the help of a roller skating “Angel,” he learns how much better the lives of the other deputies would be if he never existed. Will he decide to live on anyway? There’s still Christmas criminals to catch!",2022-12-03,False,vypohqPh0w20iirMwOaJg9wqLej.jpg,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3897,13199,American Me,en,"During his 18 years in Folsom Prison, street-gang leader Santana rules over all the drug-and-murder activities behind bars. Upon his release, Santana goes back to his old neighborhood, intending to lead a peaceful, crime-free life. But his old gang buddies force him back into his old habits.",1992-03-13,False,eeoK2gRfAxZyYn9SiBgAlzfTiBI.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
